maxIter = 500 maxListTabou = 100,
4395.496868133545
4292.110980987549
4189.344669342041
4088.6702919006348
4002.492862701416
3918.869083404541
3847.784854888916
3780.4473304748535
3720.7753944396973
3663.2177085876465
3606.1273460388184
3551.12931060791
3497.051528930664
3433.805976867676
3382.5465927124023
3331.9211959838867
3281.977912902832
3232.8488388061523
3184.289108276367
3136.6818866729736
3089.7445163726807
3036.3895206451416
2991.718183517456
2947.648183822632
2905.907964706421
2865.2702465057373
2824.8284969329834
2785.294874191284
2747.2319889068604
2710.297197341919
2673.7592945098877
2637.9550495147705
2602.7707805633545
2570.0247325897217
2540.17657661438
2513.569383621216
2491.733434677124
2471.5921840667725
2451.806873321533
2432.88277053833
2414.4546604156494
2397.4312438964844
2375.6632499694824
2351.1065368652344
2331.086570739746
2315.181427001953
2299.9499187469482
2285.662488937378
2273.0503902435303
2250.3672313690186
2211.225996017456
2190.6871700286865
2178.3893032073975
2166.110906600952
2153.889181137085
2120.8418865203857
2109.374448776245
2100.3766231536865
2092.7618045806885
2085.2327060699463
2078.7578144073486
2069.2917041778564
2059.906240463257
2031.6718273162842
2027.7726726531982
1986.1993141174316
1966.4085903167725
1958.8603115081787
1955.0571575164795
1951.3903484344482
1947.8505382537842
1944.816068649292
1941.8855113983154
1939.1943187713623
1936.5909786224365
1934.3748607635498
1932.9717388153076
1931.7366733551025
1930.9698123931885
1930.5544452667236
1930.1779346466064
1929.8021411895752
1929.2098636627197
1929.0905094146729
1920.3501873016357
1916.3299579620361
1906.807622909546
1893.2912693023682
1893.2503604888916
1893.244945526123
1893.2495613098145
1889.827793121338
1888.6948432922363
1865.0882091522217
1860.5404949188232
1852.9308681488037
1852.7273616790771
1852.7273616790771
1852.7650890350342
1845.997594833374
1846.0385036468506
1845.997594833374
1846.1282634735107
1843.7692546844482
1838.5860576629639
1833.347360610962
1832.0272769927979
1832.0218620300293
1832.397663116455
1831.3559761047363
1825.9342231750488
1824.7335777282715
1821.5302696228027
1819.983211517334
1819.005214691162
1812.263988494873
1811.8530540466309
1811.7309761047363
1811.8530540466309
1811.9724082946777
1811.8530540466309
1811.9724082946777
1812.0028800964355
1811.9724082946777
1812.0028800964355
1812.3489112854004
1811.9724082946777
1812.3489112854004
1812.7598457336426
1812.3489112854004
1812.7642784118652
1812.3489112854004
1812.7642784118652
1813.211353302002
1812.7642784118652
1813.211353302002
1813.3994941711426
1812.7642784118652
1813.2374153137207
1812.7642784118652
1813.2374153137207
1813.716609954834
1812.860912322998
1813.4961280822754
1813.702938079834
1812.860912322998
1813.634189605713
1812.9018211364746
1813.49409866333
1812.9018211364746
1813.7290992736816
1812.9018211364746
1813.7290992736816
1814.5675086975098
1815.4095344543457
1815.0145835876465
1815.8702812194824
1816.7597465515137
1817.686336517334
1816.7597465515137
1817.8015480041504
1819.0301704406738
1817.8015480041504
1819.0301704406738
1820.265235900879
1819.0301704406738
1820.3442726135254
1819.0301704406738
1820.3442726135254
1820.2333183288574
1820.3442726135254
1821.1582984924316
1817.3786888122559
1818.6073188781738
1819.9422416687012
1821.48929977417
1819.9422416687012
1821.48929977417
1823.0439109802246
1824.7212944030762
1826.68208694458
1828.6767921447754
1827.3383598327637
1819.4339027404785
1804.5400581359863
1800.4197273254395
1797.660228729248
1796.4889869689941
1796.2763938903809
1796.4889869689941
1796.3841133117676
1796.4889869689941
1797.097957611084
1795.661708831787
1796.832950592041
1795.661708831787
1797.097957611084
1798.5665092468262
1793.3232688903809
1795.4972648620605
1791.6458854675293
1794.0798683166504
1795.4768409729004
1794.0798683166504
1795.4768409729004
1798.1888313293457
1785.951473236084
1767.2576332092285
1765.7749671936035
1763.3312950134277
1765.1659965515137
1763.3312950134277
1765.2081489562988
1763.3312950134277
1765.2081489562988
1767.65181350708
1766.1756172180176
1764.76167678833
1767.233814239502
1769.7951469421387
1772.55464553833
1775.6331214904785
1775.8524131774902
1776.072177886963
1775.666591644287
1775.2711372375488
1770.7922477722168
1774.0206565856934
1770.7922477722168
1774.0689811706543
1770.7922477722168
1774.1016807556152
1768.23091506958
1767.405689239502
1768.9098854064941
1765.6861381530762
1764.0321159362793
1764.1541938781738
1764.2735481262207
1764.3040199279785
1764.2735481262207
1764.3040199279785
1763.8930854797363
1762.50883102417
1762.8548698425293
1762.478359222412
1762.8548698425293
1763.2658042907715
1764.650058746338
1763.2658042907715
1764.650058746338
1764.8381843566895
1763.5940055847168
1764.0410957336426
1763.5940055847168
1764.0410957336426
1764.5202827453613
1763.6645851135254
1764.0410957336426
1765.45503616333
1766.9312324523926
1765.45503616333
1768.405963897705
1771.876148223877
